OPPORTUNITY_ID,ACCOUNT_NAME,LEAD_SOURCE_CAMPAIGN,STAGE,AMOUNT_USD,CREATED_DATE,CLOSE_DATE,BUSINESS_GROUP,REGION
OPP-7b0874cd,Grant PLC,CMP-126,Closed Won,325324.85,2023-03-29,2023-04-17,HCBG,EMEA
OPP-feba4f18,"Hayden, Fowler and Rodriguez",CMP-126,Closed Won,361934.15,2023-04-01,2023-04-15,HCBG,EMEA
OPP-641fd4a5,Baker Ltd,CMP-126,Closed Won,211811.79,2023-03-30,2023-04-17,HCBG,EMEA
OPP-241939f4,Johnson-Murray,CMP-126,Closed Won,225192.42,2023-04-05,2023-04-24,HCBG,EMEA
OPP-9e2dcf10,"Olsen, Goodwin and Chavez",CMP-126,Closed Won,201958.21,2023-04-02,2023-04-28,HCBG,EMEA
OPP-084cb20d,Holland LLC,CMP-126,Closed Won,249937.02,2023-04-04,2023-05-01,HCBG,EMEA
OPP-450a2bd4,Scott Inc,CMP-126,Closed Won,443446.96,2023-04-03,2023-04-24,HCBG,EMEA
OPP-d799aa72,Jackson-Thornton,CMP-126,Closed Won,477901.43,2023-03-26,2023-04-13,HCBG,EMEA
OPP-1156bbed,"Petty, Riley and Jackson",CMP-126,Closed Lost,332133.87,2023-04-04,2023-04-26,HCBG,EMEA
OPP-52725ab5,"George, Camacho and Nelson",CMP-126,Closed Won,349635.0,2023-04-05,2023-04-29,HCBG,EMEA
OPP-78752d7d,"Kim, Woodard and Hurst",CMP-126,Negotiation,312797.8,2023-03-25,,HCBG,EMEA
OPP-80fbdb3e,Watkins Inc,CMP-126,Closed Won,320386.02,2023-03-31,2023-04-27,HCBG,EMEA
OPP-7a550fe5,"Harrison, Hoover and Davidson",CMP-126,Closed Won,346779.77,2023-03-28,2023-04-21,HCBG,EMEA
OPP-63d3f079,Hamilton-Harrison,CMP-126,Closed Won,333153.03,2023-03-27,2023-04-15,HCBG,EMEA
OPP-0a551c67,Willis-Jacobs,CMP-166,Closed Won,329252.25,2021-11-02,2021-11-23,HCBG,APAC
OPP-1a76e83e,Smith-Campbell,CMP-197,Closed Lost,269972.86,2021-12-13,2022-01-14,CBG,LATAM
OPP-0e40b45c,Peterson Group,CMP-212,Closed Lost,190842.45,2020-11-20,2021-01-05,HCBG,EMEA
OPP-22246593,"Kelly, Arnold and Ortiz",CMP-235,Closed Won,290478.74,2020-11-10,2020-11-26,HCBG,LATAM
OPP-6cefdaea,"Smith, Williamson and Lewis",CMP-235,Closed Won,143092.87,2020-11-10,2020-12-06,HCBG,LATAM
OPP-e83e5f59,Smith-Tucker,CMP-235,Closed Won,231861.01,2020-11-17,2020-12-04,HCBG,LATAM
OPP-2be1bb09,Brown PLC,CMP-235,Negotiation,185770.55,2020-11-11,,HCBG,LATAM
OPP-2a4a3149,"Taylor, Collins and Rios",CMP-235,Closed Won,205149.14,2020-11-17,2020-12-18,HCBG,LATAM
OPP-05f991d7,Bond LLC,CMP-206,Closed Won,199713.73,2024-03-14,2024-04-13,HCBG,EMEA
OPP-80700506,Mcgrath-Obrien,CMP-206,Closed Won,400707.27,2024-03-09,2024-03-31,HCBG,EMEA
OPP-5f9dc36a,Rogers LLC,CMP-206,Closed Won,201609.4,2024-03-17,2024-04-11,HCBG,EMEA
OPP-c5dba032,Gallagher-Landry,CMP-206,Closed Lost,186995.72,2024-03-12,2024-04-07,HCBG,EMEA
OPP-727fc72b,"Kline, Morse and House",CMP-206,Closed Won,174828.31,2024-03-16,2024-04-12,HCBG,EMEA
OPP-75707825,Tucker LLC,CMP-206,Closed Lost,256585.91,2024-03-11,2024-04-03,HCBG,EMEA
OPP-cc84e414,"Gomez, Knapp and Moore",CMP-206,Closed Lost,178332.8,2024-03-10,2024-03-25,HCBG,EMEA
OPP-f1736c9a,Hurley-Garner,CMP-206,Closed Won,249297.33,2024-03-16,2024-04-15,HCBG,EMEA
OPP-753d34dd,"Singleton, Williams and Keller",CMP-222,Negotiation,138793.19,2022-07-09,,TEBG,LATAM
OPP-2b7e65f2,Christian PLC,CMP-186,Closed Lost,248335.6,2021-12-27,2022-02-05,TEBG,LATAM
OPP-2cd70388,"Hill, Jennings and Abbott",CMP-186,Closed Won,197083.79,2021-12-15,2022-01-18,TEBG,LATAM
OPP-297ff1b9,Buchanan Group,CMP-186,Closed Won,238439.7,2021-12-26,2022-01-30,TEBG,LATAM
OPP-df98c494,"Clements, Elliott and Brown",CMP-186,Closed Won,182677.09,2021-12-23,2022-01-24,TEBG,LATAM
OPP-aa2e97ac,"Morgan, Johnson and Smith",CMP-190,Negotiation,166050.21,2024-06-04,,CBG,NA
OPP-16f505ac,Hudson-Miller,CMP-109,Closed Lost,195764.26,2021-09-30,2021-11-05,SIBG,EMEA
OPP-6a33a75b,"Singh, Harrison and Flores",CMP-109,Closed Won,188899.35,2021-10-14,2021-11-25,SIBG,EMEA
OPP-5738afe2,Mann and Sons,CMP-186,Negotiation,200017.72,2022-01-12,,TEBG,LATAM
OPP-dee94590,Brooks-Wright,CMP-194,Closed Lost,152766.6,2023-01-06,2023-01-24,SIBG,APAC
OPP-6acf9ffa,Collins Ltd,CMP-209,Closed Lost,216730.02,2022-09-10,2022-10-10,HCBG,LATAM
OPP-05926d6a,Brown-Gomez,CMP-212,Closed Lost,143007.8,2020-11-14,2021-01-05,HCBG,EMEA
OPP-3efe4d6b,Baker Group,CMP-139,Closed Won,343544.25,2020-06-17,2020-07-03,HCBG,NA
OPP-994c284b,Fox-Lopez,CMP-139,Closed Lost,420689.84,2020-06-11,2020-07-02,HCBG,NA
OPP-a694bbcf,Winters-Barajas,CMP-139,Closed Won,404983.1,2020-06-11,2020-06-26,HCBG,NA
OPP-a8b4fd7d,Holt Inc,CMP-139,Closed Lost,273843.75,2020-06-11,2020-06-25,HCBG,NA
OPP-f456bc07,"Jones, Miller and Wilkerson",CMP-139,Closed Won,495226.85,2020-06-14,2020-06-28,HCBG,NA
OPP-3ec60206,Duke Ltd,CMP-139,Closed Won,342325.13,2020-06-10,2020-06-28,HCBG,NA
OPP-0fa7dff2,"Ochoa, Carter and Miller",CMP-139,Negotiation,529678.06,2020-06-16,,HCBG,NA
OPP-6b6d7981,"Brock, Jordan and Ortega",CMP-139,Closed Won,330241.0,2020-06-07,2020-06-28,HCBG,NA
OPP-9ada2cfa,Miller Group,CMP-139,Closed Won,280084.48,2020-06-11,2020-06-25,HCBG,NA
OPP-0c5c089a,"Moore, Kerr and Johnson",CMP-139,Closed Won,265390.79,2020-06-13,2020-07-02,HCBG,NA
OPP-7c4b3a5d,"Bray, Frederick and Jimenez",CMP-139,Closed Lost,204490.49,2020-06-17,2020-07-14,HCBG,NA
OPP-74759919,Castaneda LLC,CMP-139,Closed Won,322879.19,2020-06-07,2020-06-21,HCBG,NA
OPP-60a23628,Kelly-Evans,CMP-139,Closed Won,327315.7,2020-06-11,2020-06-27,HCBG,NA
OPP-35414748,Lam-Gordon,CMP-139,Closed Lost,302777.97,2020-06-12,2020-07-10,HCBG,NA
OPP-dc61cc72,"Wright, Howard and Stevenson",CMP-139,Closed Lost,335376.19,2020-06-11,2020-07-07,HCBG,NA
OPP-0cef00fa,Reyes and Sons,CMP-139,Closed Won,221254.4,2020-06-15,2020-07-09,HCBG,NA
OPP-3496a311,Carson PLC,CMP-139,Closed Won,296441.48,2020-06-15,2020-07-01,HCBG,NA
OPP-22a2a2f8,Vazquez and Sons,CMP-139,Closed Won,232855.67,2020-06-08,2020-07-03,HCBG,NA
OPP-150e0203,Diaz Ltd,CMP-139,Closed Won,338022.24,2020-06-11,2020-06-27,HCBG,NA
OPP-f94b43fb,"Meyer, Rogers and Floyd",CMP-228,Negotiation,246945.51,2020-10-06,,SIBG,LATAM
OPP-60635b70,Smith-Taylor,CMP-228,Closed Won,269261.56,2020-10-01,2020-11-02,SIBG,LATAM
OPP-62b099a5,Campbell-Rodriguez,CMP-228,Closed Won,292164.03,2020-09-26,2020-10-19,SIBG,LATAM
OPP-bf10cb99,Torres-Hunter,CMP-228,Negotiation,223730.13,2020-09-28,,SIBG,LATAM
OPP-eebb4c06,Haley-Hart,CMP-129,Closed Won,163962.33,2024-08-21,2024-09-22,HCBG,EMEA
OPP-4146133d,"Taylor, Terry and Conley",CMP-129,Negotiation,241894.43,2024-08-17,,HCBG,EMEA
OPP-0df5cb67,Aguilar Inc,CMP-164,Closed Lost,233654.69,2022-05-13,2022-06-08,TEBG,NA
OPP-d336aae0,Hull-Cooper,CMP-164,Closed Won,265342.96,2022-05-09,2022-06-04,TEBG,NA
OPP-3a9885a4,"Salinas, Rosario and Hunter",CMP-164,Closed Won,190505.79,2022-05-04,2022-05-26,TEBG,NA
OPP-c4b68b46,Martin PLC,CMP-164,Closed Lost,210511.81,2022-05-07,2022-06-09,TEBG,NA
OPP-87dd619e,"Morrison, Miller and Santiago",CMP-168,Negotiation,171109.41,2023-08-30,,CBG,EMEA
OPP-f426cced,Greer-Howard,CMP-168,Closed Won,215888.48,2023-09-04,2023-10-01,CBG,EMEA
OPP-b9a89389,Weber-Jones,CMP-168,Negotiation,211464.52,2023-09-05,,CBG,EMEA
OPP-46bb7fc7,Huff-Long,CMP-168,Closed Won,147697.44,2023-09-04,2023-09-22,CBG,EMEA
OPP-4c6c46ab,King-Morris,CMP-168,Closed Won,182119.73,2023-09-05,2023-09-25,CBG,EMEA
OPP-0182fe50,Scott LLC,CMP-168,Closed Lost,206489.11,2023-08-30,2023-09-17,CBG,EMEA
OPP-27fd71c9,"Fox, Simpson and Diaz",CMP-168,Closed Won,278862.72,2023-09-01,2023-10-02,CBG,EMEA
OPP-0263cf5f,Shaw Group,CMP-168,Closed Won,249811.5,2023-08-29,2023-09-21,CBG,EMEA
OPP-afff9235,Duran-Martinez,CMP-141,Closed Won,231833.86,2024-03-01,2024-03-16,SIBG,LATAM
OPP-7390b6a0,Goodman PLC,CMP-141,Closed Lost,192204.43,2024-03-01,2024-03-24,SIBG,LATAM
OPP-6c6bbe96,Thomas-May,CMP-141,Negotiation,228058.02,2024-03-07,,SIBG,LATAM
OPP-be2ef077,Solomon Ltd,CMP-141,Closed Won,338387.93,2024-03-05,2024-03-21,SIBG,LATAM
OPP-b0f1fa70,Wade-Murray,CMP-141,Negotiation,381037.68,2024-03-03,,SIBG,LATAM
OPP-d422c59b,"Simpson, Nelson and Jefferson",CMP-141,Closed Lost,215051.22,2024-03-03,2024-03-18,SIBG,LATAM
OPP-1b18b735,Davis-Alvarado,CMP-141,Closed Won,370251.62,2024-02-28,2024-03-21,SIBG,LATAM
OPP-96603422,"Anderson, Jennings and Miller",CMP-141,Negotiation,231424.38,2024-03-04,,SIBG,LATAM
OPP-7b3f17a5,Cameron-Freeman,CMP-141,Closed Won,240656.22,2024-03-02,2024-03-24,SIBG,LATAM
OPP-b7b1dcab,"Dawson, Estrada and Harris",CMP-141,Closed Won,438977.26,2024-03-07,2024-04-01,SIBG,LATAM
OPP-c1232fa6,Burns-Nolan,CMP-141,Closed Won,291001.21,2024-03-02,2024-03-23,SIBG,LATAM
OPP-f59ff3b4,Frazier-Henderson,CMP-141,Closed Lost,248524.76,2024-03-02,2024-03-22,SIBG,LATAM
OPP-ef7f5900,"Jones, Howard and Mcdonald",CMP-141,Closed Won,322060.53,2024-03-04,2024-03-24,SIBG,LATAM
OPP-d5fa5142,Byrd-Miller,CMP-204,Closed Won,186426.85,2021-09-01,2021-10-06,TEBG,LATAM
OPP-fc5b0257,"Snow, Baird and Knight",CMP-204,Closed Won,227672.24,2021-08-26,2021-10-03,TEBG,LATAM
OPP-3d2e029f,King-Fowler,CMP-204,Closed Lost,245724.08,2021-08-26,2021-09-29,TEBG,LATAM
OPP-5ed8d093,Wilson-Gutierrez,CMP-204,Negotiation,202641.79,2021-08-27,,TEBG,LATAM
OPP-3815dbf4,Matthews Group,CMP-204,Closed Won,322970.57,2021-09-04,2021-10-04,TEBG,LATAM
OPP-21b7043c,Escobar-Velazquez,CMP-204,Closed Won,225190.19,2021-09-07,2021-10-05,TEBG,LATAM
OPP-6519e771,"Powell, Watkins and Miller",CMP-204,Closed Won,258286.23,2021-09-04,2021-10-11,TEBG,LATAM
OPP-6dfdf9e0,"Hayes, Stevenson and Collins",CMP-147,Closed Won,297622.86,2021-05-16,2021-06-03,SIBG,NA
OPP-e09a5dea,Riley-Tran,CMP-147,Closed Won,204560.26,2021-05-20,2021-06-20,SIBG,NA
OPP-c0f02458,"Burton, Mooney and Stevenson",CMP-147,Negotiation,168872.88,2021-05-20,,SIBG,NA
OPP-ee01c05e,Brown and Sons,CMP-147,Closed Won,335233.77,2021-05-11,2021-06-06,SIBG,NA
OPP-4286e402,"Harris, Duncan and Rivas",CMP-147,Closed Won,196186.99,2021-05-13,2021-06-08,SIBG,NA
OPP-58f8af4e,"Dennis, Henderson and Anderson",CMP-147,Closed Won,170445.52,2021-05-21,2021-06-04,SIBG,NA
OPP-22573398,Campbell-Willis,CMP-147,Closed Lost,221262.7,2021-05-18,2021-06-17,SIBG,NA
OPP-1c50094e,Myers-Dudley,CMP-147,Closed Won,188545.44,2021-05-18,2021-06-02,SIBG,NA
OPP-92174d2f,"Atkins, Sanchez and Ferrell",CMP-147,Closed Won,169849.43,2021-05-12,2021-05-27,SIBG,NA
OPP-862fb417,Contreras-Perez,CMP-147,Closed Won,425128.8,2021-05-15,2021-06-18,SIBG,NA
OPP-c9c2061b,Thompson Inc,CMP-147,Closed Won,186025.33,2021-05-12,2021-06-05,SIBG,NA
OPP-6acc39c9,Harris-Doyle,CMP-108,Negotiation,232073.19,2021-08-26,,TEBG,EMEA
OPP-643f6e6a,"Simon, Martin and Franklin",CMP-108,Closed Won,288136.24,2021-08-21,2021-09-13,TEBG,EMEA
OPP-007a5deb,Hobbs-Massey,CMP-108,Closed Won,197514.19,2021-08-24,2021-09-18,TEBG,EMEA
OPP-daeac80d,"Moore, Harris and Robinson",CMP-108,Closed Won,273209.83,2021-08-22,2021-09-18,TEBG,EMEA
OPP-8615330c,Fletcher LLC,CMP-108,Closed Won,325427.53,2021-08-17,2021-09-01,TEBG,EMEA
OPP-618517bd,Goodman LLC,CMP-108,Closed Won,295594.02,2021-08-28,2021-09-20,TEBG,EMEA
OPP-3ab1534d,Combs-Miller,CMP-108,Negotiation,311524.69,2021-08-27,,TEBG,EMEA
OPP-c0b739f3,Smith and Sons,CMP-108,Negotiation,270821.19,2021-08-28,,TEBG,EMEA
OPP-00d8a763,"Cameron, Vincent and Chambers",CMP-108,Closed Won,249606.9,2021-08-17,2021-09-11,TEBG,EMEA
OPP-816d6a1a,"Mercer, Levy and Stanley",CMP-108,Closed Won,313013.6,2021-08-20,2021-09-11,TEBG,EMEA
OPP-eb2168f1,"Faulkner, Baxter and Mckinney",CMP-108,Closed Won,307401.04,2021-08-19,2021-09-10,TEBG,EMEA
OPP-29e053af,"Gill, Owens and Pope",CMP-108,Closed Won,214951.64,2021-08-28,2021-09-18,TEBG,EMEA
OPP-3587701e,"Myers, Cruz and Perez",CMP-108,Closed Won,287080.41,2021-08-19,2021-09-05,TEBG,EMEA
OPP-9dde83c4,Castillo-Hunter,CMP-108,Closed Won,275224.49,2021-08-27,2021-09-20,TEBG,EMEA
OPP-6a057569,Perkins-Ramirez,CMP-108,Closed Won,327635.84,2021-08-19,2021-09-06,TEBG,EMEA
OPP-fa285214,"Henry, Williams and Thompson",CMP-228,Closed Won,259657.04,2020-11-15,2020-12-08,SIBG,LATAM
OPP-fce64e09,Wall Group,CMP-228,Closed Won,180869.98,2020-11-16,2020-11-30,SIBG,LATAM
OPP-a20879ba,"Gonzalez, Newton and Keller",CMP-228,Closed Won,255134.53,2020-11-12,2020-12-15,SIBG,LATAM
OPP-bd590275,Martinez-Norris,CMP-228,Closed Lost,309552.55,2020-11-16,2020-12-06,SIBG,LATAM
OPP-6a20022b,Rivas-Perkins,CMP-228,Closed Won,288006.97,2020-11-06,2020-11-22,SIBG,LATAM
OPP-ce659f82,"Wright, Wood and Mason",CMP-228,Negotiation,196514.28,2020-11-05,,SIBG,LATAM
OPP-ca28e2e8,Martinez Group,CMP-228,Closed Won,221860.18,2020-11-14,2020-12-01,SIBG,LATAM
OPP-d9662bc6,"Carter, Weaver and Jones",CMP-228,Closed Won,280647.03,2020-11-13,2020-11-30,SIBG,LATAM
OPP-b9257691,"Huber, Young and Shaw",CMP-104,Closed Lost,277368.0,2024-10-24,2024-11-10,TEBG,NA
OPP-e82ce1fc,"Jones, Martinez and Matthews",CMP-104,Closed Won,285450.05,2024-10-22,2024-11-12,TEBG,NA
OPP-44abd1aa,"Davis, Ross and Miller",CMP-104,Closed Lost,197943.9,2024-10-21,2024-11-17,TEBG,NA
OPP-69f760ae,Taylor-Barrera,CMP-104,Closed Won,214051.76,2024-10-29,2024-11-19,TEBG,NA
OPP-b400df00,Rodriguez-Bradley,CMP-104,Closed Won,349272.18,2024-10-27,2024-11-10,TEBG,NA
OPP-b55bf7df,"Estrada, Johnson and Mathews",CMP-104,Closed Won,255701.87,2024-10-22,2024-11-09,TEBG,NA
OPP-8fd89bda,Carpenter-Phillips,CMP-104,Closed Won,261231.27,2024-10-27,2024-11-17,TEBG,NA
OPP-d07c6216,Yang-Flores,CMP-104,Closed Won,321396.17,2024-10-23,2024-11-19,TEBG,NA
OPP-fc9bca74,Boyer-Jones,CMP-104,Closed Won,400974.07,2024-10-24,2024-11-20,TEBG,NA
OPP-8ad645c8,"Richard, Cooper and Morgan",CMP-104,Closed Won,352499.27,2024-10-29,2024-11-16,TEBG,NA
OPP-e1aff6f2,Mann PLC,CMP-104,Closed Lost,497534.17,2024-10-30,2024-11-23,TEBG,NA
OPP-5e14bea1,"Reed, Ross and Wallace",CMP-104,Closed Won,272385.08,2024-10-28,2024-11-24,TEBG,NA
OPP-35524ce5,"Terry, Dudley and Mueller",CMP-219,Closed Won,268890.76,2020-11-14,2020-12-07,HCBG,LATAM
OPP-c1bd2af8,"Sherman, Reyes and Smith",CMP-219,Closed Won,232214.77,2020-11-05,2020-11-25,HCBG,LATAM
OPP-48e724e4,Moore Group,CMP-219,Closed Won,324143.54,2020-11-06,2020-11-30,HCBG,LATAM
OPP-1b27c7e1,"Hampton, Powers and Ortiz",CMP-219,Closed Lost,261919.83,2020-11-04,2020-11-20,HCBG,LATAM
OPP-88efbb0d,Carney Group,CMP-219,Closed Won,501482.94,2020-11-06,2020-12-03,HCBG,LATAM
OPP-23cd83af,Barrera and Sons,CMP-219,Closed Won,281197.18,2020-11-15,2020-12-09,HCBG,LATAM
OPP-36f43a3d,"Case, Garcia and Jones",CMP-219,Closed Won,295337.9,2020-11-07,2020-11-23,HCBG,LATAM
OPP-93ed5672,"Simmons, Phelps and Patterson",CMP-181,Negotiation,125227.4,2021-11-07,,SIBG,LATAM
OPP-f1bae622,Gonzalez Group,CMP-240,Closed Won,229580.72,2022-09-25,2022-11-02,CBG,EMEA
OPP-400e78a4,"Walker, Huang and Ward",CMP-240,Closed Lost,188338.94,2022-09-17,2022-10-23,CBG,EMEA
OPP-a3fe4ce9,Riley Ltd,CMP-240,Negotiation,127881.75,2022-09-21,,CBG,EMEA
OPP-a8cb54c3,Henry-Mitchell,CMP-154,Closed Lost,87144.8,2024-08-15,2024-10-10,CBG,EMEA
OPP-96c5a3c7,Burns-Johnson,CMP-214,Closed Won,141041.04,2020-08-26,2020-10-18,CBG,APAC
OPP-7359f4e9,Burke Inc,CMP-214,Closed Won,194634.46,2020-09-01,2020-10-17,CBG,APAC
OPP-98d47d41,Garza Ltd,CMP-166,Closed Won,392195.9,2021-10-21,2021-11-19,HCBG,APAC
OPP-fcdc18a5,Shannon-Valdez,CMP-137,Closed Won,260281.44,2021-04-23,2021-05-13,TEBG,LATAM
OPP-3db7dd9b,"Guerrero, Fischer and Holmes",CMP-137,Closed Won,247419.16,2021-04-28,2021-05-24,TEBG,LATAM
OPP-1fe003e1,Horn LLC,CMP-137,Negotiation,356903.61,2021-04-18,,TEBG,LATAM
OPP-22f81d53,"Owen, Henderson and Khan",CMP-137,Negotiation,258081.1,2021-04-23,,TEBG,LATAM
OPP-fc042db2,Waters-Kline,CMP-137,Negotiation,207760.58,2021-04-23,,TEBG,LATAM
OPP-53e956d3,"Williams, Smith and Davis",CMP-137,Closed Won,319252.59,2021-04-17,2021-05-05,TEBG,LATAM
OPP-d4fcd36d,Franklin-Owens,CMP-137,Negotiation,269807.92,2021-04-24,,TEBG,LATAM
OPP-068c1bff,Hendricks Ltd,CMP-137,Closed Won,260134.63,2021-04-26,2021-05-16,TEBG,LATAM
OPP-ecdafac9,Hayes PLC,CMP-137,Closed Won,260114.81,2021-04-17,2021-05-10,TEBG,LATAM
OPP-41f43f35,Alexander-Chang,CMP-137,Closed Won,316689.15,2021-04-21,2021-05-05,TEBG,LATAM
OPP-ba7c9fc7,Campbell-Richard,CMP-137,Negotiation,334856.06,2021-04-27,,TEBG,LATAM
OPP-d1fdf3a6,"Fields, Johnson and Munoz",CMP-137,Closed Won,253690.47,2021-04-27,2021-05-20,TEBG,LATAM
OPP-930a606b,"Stewart, Johnston and Jimenez",CMP-153,Closed Won,274874.07,2020-09-04,2020-09-18,SIBG,APAC
OPP-1bf5387a,Haley LLC,CMP-153,Closed Won,355299.02,2020-09-02,2020-09-18,SIBG,APAC
OPP-a9091f18,"Walsh, Pena and Mckinney",CMP-153,Closed Won,271250.14,2020-09-04,2020-10-02,SIBG,APAC
OPP-1a8335cb,Levy PLC,CMP-153,Closed Won,292339.51,2020-09-08,2020-09-29,SIBG,APAC
OPP-c1754cf3,Burke-Heath,CMP-153,Closed Won,338641.03,2020-09-01,2020-09-15,SIBG,APAC
OPP-2a82645d,"Ray, Brown and White",CMP-151,Closed Won,222897.09,2022-02-18,2022-03-09,SIBG,NA
OPP-9ff6860d,"Hoover, Johnson and Vega",CMP-151,Closed Lost,223766.6,2022-02-24,2022-03-23,SIBG,NA
OPP-3f350134,"Daniels, West and Barnes",CMP-151,Closed Won,462277.15,2022-02-24,2022-03-13,SIBG,NA
OPP-6e21fa38,Chaney Group,CMP-151,Closed Lost,304475.91,2022-02-21,2022-03-21,SIBG,NA
OPP-ba587f10,"Ray, Flores and Cowan",CMP-151,Closed Won,251050.08,2022-02-27,2022-03-21,SIBG,NA
OPP-c7f62583,Smith-Lewis,CMP-168,Closed Won,260742.06,2023-09-06,2023-10-06,CBG,EMEA
OPP-786b203e,"Robinson, Murray and Roberts",CMP-168,Closed Won,208226.6,2023-09-01,2023-09-20,CBG,EMEA
OPP-0577027d,"Garcia, Gonzalez and Allen",CMP-111,Negotiation,166431.99,2023-04-22,,CBG,APAC
OPP-aa1d4812,Schultz Ltd,CMP-180,Closed Won,146828.19,2022-04-03,2022-05-21,CBG,LATAM
OPP-022e983f,Cruz Group,CMP-115,Closed Won,305774.06,2021-02-18,2021-03-13,CBG,NA
OPP-e0a10e5c,Kennedy LLC,CMP-115,Closed Lost,403902.61,2021-02-12,2021-03-05,CBG,NA
OPP-1470b624,"Nguyen, Walker and Summers",CMP-115,Closed Won,160594.47,2021-02-18,2021-03-17,CBG,NA
OPP-784ba064,"Perry, Peterson and Calderon",CMP-115,Negotiation,225965.5,2021-02-09,,CBG,NA
OPP-7e487266,Watkins Ltd,CMP-115,Negotiation,210452.84,2021-02-17,,CBG,NA
OPP-aa366c3a,"Tran, Taylor and Johnson",CMP-115,Closed Won,320016.18,2021-02-13,2021-02-28,CBG,NA
OPP-27f537f6,"Cordova, Ritter and Flores",CMP-115,Closed Won,336513.9,2021-02-17,2021-03-10,CBG,NA
OPP-5b868adc,"Weber, Odonnell and Allen",CMP-115,Closed Won,372686.36,2021-02-13,2021-03-06,CBG,NA
OPP-6aead437,Gray Group,CMP-115,Closed Won,324885.59,2021-02-16,2021-03-12,CBG,NA
OPP-9839e643,"Jackson, Malone and Kennedy",CMP-115,Closed Won,209222.19,2021-02-09,2021-03-04,CBG,NA
OPP-52d95cce,Christensen-Marshall,CMP-115,Closed Won,184619.9,2021-02-18,2021-03-18,CBG,NA
OPP-48244d07,"Skinner, Woods and Green",CMP-115,Closed Lost,379780.47,2021-02-15,2021-03-13,CBG,NA
OPP-bebeea42,Stewart-Chavez,CMP-115,Closed Won,261068.23,2021-02-17,2021-03-11,CBG,NA
OPP-7182d248,"Turner, Roman and Gregory",CMP-115,Closed Won,503324.05,2021-02-11,2021-02-27,CBG,NA
OPP-8826e7b4,Bird LLC,CMP-115,Closed Won,300963.31,2021-02-18,2021-03-09,CBG,NA
OPP-a79a19eb,"Berry, Williams and Rodriguez",CMP-115,Closed Won,230515.09,2021-02-16,2021-03-11,CBG,NA
OPP-1aaeb709,Fuentes LLC,CMP-115,Closed Won,219891.0,2021-02-12,2021-03-07,CBG,NA
OPP-e4a5c9c4,Cobb PLC,CMP-231,Closed Won,252633.91,2023-08-24,2023-09-20,TEBG,LATAM
OPP-51dc3fb5,Patterson-Fitzgerald,CMP-231,Closed Won,364967.71,2023-08-21,2023-09-05,TEBG,LATAM
OPP-a6257b1d,Brown-Gutierrez,CMP-231,Closed Won,271442.98,2023-08-15,2023-08-29,TEBG,LATAM
OPP-8834ed4c,Waller PLC,CMP-231,Closed Won,225318.91,2023-08-26,2023-09-11,TEBG,LATAM
OPP-35a303aa,Villarreal and Sons,CMP-231,Closed Lost,252006.84,2023-08-18,2023-09-02,TEBG,LATAM
OPP-b3da2bee,Thompson Group,CMP-231,Negotiation,462485.72,2023-08-25,,TEBG,LATAM
OPP-6da6c71e,Wright Ltd,CMP-231,Closed Lost,323709.03,2023-08-22,2023-09-19,TEBG,LATAM
OPP-e663074d,Bennett-Watts,CMP-231,Closed Won,220141.85,2023-08-25,2023-09-15,TEBG,LATAM
OPP-8a5ce7c2,"Hernandez, Turner and Mata",CMP-231,Closed Won,179504.4,2023-08-20,2023-09-15,TEBG,LATAM
OPP-c4f149d2,Hayes-Morgan,CMP-231,Closed Lost,264913.99,2023-08-18,2023-09-13,TEBG,LATAM
OPP-dfb0aef2,Sharp-Castaneda,CMP-231,Closed Lost,183526.65,2023-08-26,2023-09-21,TEBG,LATAM
OPP-222b88d5,Lee-Stephens,CMP-231,Closed Won,207955.32,2023-08-18,2023-09-02,TEBG,LATAM
OPP-cdd96308,Ali Ltd,CMP-231,Closed Won,281260.64,2023-08-17,2023-09-11,TEBG,LATAM
OPP-25354142,Davis-Rodriguez,CMP-231,Closed Lost,322080.5,2023-08-21,2023-09-16,TEBG,LATAM
OPP-63c24fd0,Espinoza Ltd,CMP-231,Closed Won,249325.44,2023-08-21,2023-09-18,TEBG,LATAM
OPP-60b9b40c,"Walls, Benjamin and King",CMP-231,Closed Won,362291.87,2023-08-16,2023-08-30,TEBG,LATAM
OPP-2e0b847f,Chen Inc,CMP-231,Closed Won,271618.64,2023-08-24,2023-09-11,TEBG,LATAM
OPP-5833f0f2,"Chaney, Harrison and Todd",CMP-231,Closed Won,202523.04,2023-08-16,2023-08-30,TEBG,LATAM
OPP-2f77bd64,Rose-Duncan,CMP-231,Closed Won,391724.87,2023-08-26,2023-09-10,TEBG,LATAM
OPP-1f73440a,"Moore, Ramsey and Bean",CMP-231,Closed Won,283907.2,2023-08-22,2023-09-17,TEBG,LATAM
OPP-b6752086,Fitzpatrick Ltd,CMP-231,Closed Won,243795.04,2023-08-20,2023-09-12,TEBG,LATAM
OPP-c0f06059,"Smith, Crosby and Duarte",CMP-129,Closed Won,248083.17,2024-08-08,2024-08-29,HCBG,EMEA
OPP-3d9b6ef6,"Riley, Dillon and Davis",CMP-118,Closed Won,274671.19,2020-03-14,2020-04-02,TEBG,NA
OPP-577b5aaf,Ramirez-Bridges,CMP-118,Negotiation,340182.85,2020-03-13,,TEBG,NA
